date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power
2018-06-30 16:00:00,0.0,0.0,17.89,58.71,2.89,338.69,879.62,0,0,14.2,878.2999880000001,2.1,1.1,0.0
2018-06-30 16:15:00,0.0,0.0,17.88,58.66,2.9,339.46,879.76,0,0,14.3,878.099976,244.19999700000002,1.0,0.0
2018-06-30 16:30:00,0.0,0.0,17.8,58.88,2.97,337.31,879.75,0,0,13.5,878.099976,0.0,0.0,0.0
2018-06-30 16:45:00,0.0,0.0,17.67,59.29,3.09,334.93,879.56,0,0,12.8,878.0,0.0,0.0,0.0
2018-06-30 17:00:00,0.0,0.0,17.48,60.04,3.23,333.43,879.5,0,0,12.8,878.099976,248.5,0.9,0.0
2018-06-30 17:15:00,0.0,0.0,17.3,60.7,3.32,334.67,879.34,0,0,12.6,878.400024,0.0,0.0,0.0
2018-06-30 17:30:00,0.0,0.0,17.19,61.06,3.34,335.74,879.31,0,0,12.6,878.2999880000001,0.0,0.0,0.0
2018-06-30 17:45:00,0.0,0.0,17.08,61.42,3.35,336.39,879.35,0,0,12.4,878.400024,0.0,0.0,0.0
2018-06-30 18:00:00,0.0,0.0,16.96,61.82,3.32,336.6,879.28,0,0,12.6,878.400024,0.0,0.0,0.0
2018-06-30 18:15:00,0.0,0.0,16.88,62.07,3.23,338.1,879.39,0,0,12.7,878.400024,0.0,0.0,0.0
2018-06-30 18:30:00,0.0,0.0,16.89,61.89,3.13,340.7,879.58,0,0,12.6,878.2999880000001,0.0,0.0,0.0
2018-06-30 18:45:00,0.0,0.0,16.83,62.01,3.11,339.59,879.68,0,0,12.5,878.2000119999999,0.0,0.0,0.0
2018-06-30 19:00:00,0.0,0.0,16.69,62.48,3.2,338.86,879.77,0,0,12.4,878.099976,0.0,0.0,0.0
2018-06-30 19:15:00,0.0,0.0,16.52,63.09,3.32,338.36,879.85,0,0,11.8,878.0,0.0,0.0,0.0
2018-06-30 19:30:00,0.0,0.0,16.32,63.83,3.43,337.72,879.75,0,0,12.1,878.0,0.0,0.0,0.0
2018-06-30 19:45:00,0.0,0.0,16.12,64.56,3.52,337.32,879.83,0,0,11.9,878.0,0.0,0.0,0.0
2018-06-30 20:00:00,0.0,0.0,15.96,65.15,3.61,337.18,879.74,0,0,11.4,877.900024,0.0,0.0,0.0
2018-06-30 20:15:00,0.0,0.0,15.84,65.58,3.66,337.47,879.82,0,0,11.4,878.0,0.0,0.0,0.0
2018-06-30 20:30:00,0.0,0.0,15.74,65.89,3.67,337.88,879.84,0,0,10.9,878.0,0.0,0.0,0.0
2018-06-30 20:45:00,0.0,0.0,15.66,66.17,3.64,337.34,879.95,0,0,11.1,878.099976,0.0,0.0,0.0
2018-06-30 21:00:00,0.0,0.0,15.6,66.33,3.61,336.85,880.1,1,1,10.9,878.2000119999999,0.0,0.0,0.0
2018-06-30 21:15:00,18.63,10.09,15.74,65.95,3.57,337.64,880.13,10,9,10.8,878.099976,0.0,0.0,0.1232
2018-06-30 21:30:00,43.02,28.78,16.03,65.46,3.49,338.79,880.06,23,21,11.1,878.2000119999999,0.0,0.0,0.3192
2018-06-30 21:45:00,86.3,65.89,16.59,64.46,3.3,339.92,879.87,40,35,11.3,878.2999880000001,0.0,0.0,0.7784
2018-06-30 22:00:00,117.81,94.27,17.15,63.92,2.95,341.57,879.8,56,49,12.5,878.400024,0.0,0.0,1.1816
2018-06-30 22:15:00,167.56,140.25,17.91,62.85,2.41,343.95,879.8,70,60,12.9,878.400024,0.0,0.0,1.6744
2018-06-30 22:30:00,201.86,172.47,18.73,62.1,1.7,347.24,879.89,116,138,13.9,878.7000119999999,0.0,0.0,2.3856
2018-06-30 22:45:00,254.36,222.31,19.68,58.92,0.95,340.12,879.95,153,186,15.2,878.5,0.0,0.0,3.1528
2018-06-30 23:00:00,289.8,256.21,20.12,54.3,0.52,262.55,880.06,205,241,16.9,878.5,0.0,0.0,4.0432
2018-06-30 23:15:00,343.17,307.54,20.53,53.62,0.62,210.17,880.06,239,277,18.799999,878.5,0.0,0.0,4.9392
2018-06-30 23:30:00,378.65,341.8,20.86,51.96,0.98,204.32,880.0,296,332,19.799999,878.400024,0.0,0.0,6.1152
2018-06-30 23:45:00,431.24,392.76,21.23,51.45,1.32,194.15,879.98,363,397,20.200001,878.5,318.399994,0.0,7.3528
2018-07-01 00:00:00,465.66,426.19,21.64,50.58,1.69,187.09,880.06,425,448,20.9,878.5,0.0,0.0,8.461599
2018-07-01 00:15:00,515.99,475.16,22.0,48.83,2.14,189.66,880.21,493,492,21.5,878.599976,89.900002,0.8,9.6208
2018-07-01 00:30:00,548.5,506.84,22.31,48.41,2.54,179.39,880.28,567,534,21.200001,878.5,35.299999,0.7,10.8248
2018-07-01 00:45:00,595.53,552.75,22.67,47.69,2.87,170.5,880.27,637,576,21.6,878.599976,146.0,0.5,11.9896
2018-07-01 01:00:00,625.6,582.14,22.93,46.43,3.1,171.46,880.25,695,610,21.6,878.5,0.0,0.0,13.0256
2018-07-01 01:15:00,668.48,624.07,23.18,46.23,3.23,167.41,880.19,758,654,21.5,878.599976,148.399994,1.1,14.1848
2018-07-01 01:30:00,695.48,650.5,23.4,46.18,3.36,162.6,880.07,802,687,22.700001,878.2999880000001,92.5,1.1,15.0192
2018-07-01 01:45:00,733.37,687.61,23.61,45.75,3.55,161.09,879.84,843,725,23.0,878.2999880000001,359.799988,0.0,16.1392
2018-07-01 02:00:00,756.68,710.46,23.79,45.74,3.79,157.78,879.71,933,803,22.5,878.2999880000001,85.800003,2.4,17.9256
2018-07-01 02:15:00,788.47,741.62,24.0,45.67,4.09,154.09,879.73,964,810,23.1,878.400024,76.199997,1.2,16.6432
2018-07-01 02:30:00,807.27,760.06,24.16,45.65,4.42,152.6,879.83,1039,860,23.1,878.5,112.599998,2.3,17.8976
2018-07-01 02:45:00,830.77,783.17,24.29,46.14,4.77,150.68,879.97,500,352,23.200001,878.400024,8.5,0.9,16.5256
2018-07-01 03:00:00,838.34,790.85,24.41,46.48,5.07,149.69,880.09,1137,904,22.9,878.2999880000001,352.899994,1.3,16.2792
2018-07-01 03:15:00,838.73,791.89,24.59,46.06,5.24,151.32,880.19,1000,802,23.9,878.2000119999999,83.099998,1.5,18.7432
2018-07-01 03:30:00,815.84,770.62,24.8,45.1,5.29,154.94,880.2,481,349,24.299999,878.2000119999999,83.300003,1.3,14.5376
2018-07-01 03:45:00,781.82,738.88,25.05,43.57,5.3,159.29,880.12,425,318,24.6,878.2000119999999,91.900002,0.8,14.2128
2018-07-01 04:00:00,742.55,701.94,25.3,41.85,5.32,165.32,880.06,1221,953,24.799999,878.0,275.700012,0.3,20.714399
2018-07-01 04:15:00,721.52,682.2,25.56,40.36,5.38,171.16,880.02,1245,973,25.6,877.900024,236.100006,1.7,12.488
2018-07-01 04:30:00,725.6,686.09,25.76,39.25,5.51,178.06,880.0,1169,924,25.5,877.7000119999999,195.5,1.6,11.06
