date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power
2018-06-30 16:00:00,0.0,0.0,19.86,61.42,3.49,338.26,930.57,0,0,17.6,934.7999880000001,168,0.0,0.0
2018-06-30 16:15:00,0.0,0.0,19.81,61.22,3.51,339.19,930.51,0,0,17.5,934.7000119999999,172,0.0,0.0
2018-06-30 16:30:00,0.0,0.0,19.76,61.03,3.52,340.19,930.55,0,0,17.299999,934.599976,174,0.0,0.0
2018-06-30 16:45:00,0.0,0.0,19.7,60.91,3.53,340.14,930.47,0,0,17.200001,934.599976,173,0.0,0.0
2018-06-30 17:00:00,0.0,0.0,19.6,60.89,3.51,339.9,930.19,0,0,17.1,934.599976,175,0.0,0.0
2018-06-30 17:15:00,0.0,0.0,19.52,60.81,3.52,340.94,930.0,0,0,17.0,934.599976,169,0.9,0.0
2018-06-30 17:30:00,0.0,0.0,19.46,60.61,3.51,342.69,930.02,0,0,16.700001,934.7000119999999,166,0.0,0.0
2018-06-30 17:45:00,0.0,0.0,19.41,60.35,3.44,343.88,929.91,0,0,16.700001,934.5,159,0.0,0.0
2018-06-30 18:00:00,0.0,0.0,19.38,60.0,3.38,345.12,929.77,0,0,16.6,934.599976,174,0.0,0.0
2018-06-30 18:15:00,0.0,0.0,19.38,59.51,3.35,346.0,929.83,0,0,16.5,934.400024,151,0.0,0.0
2018-06-30 18:30:00,0.0,0.0,19.39,58.96,3.36,348.14,930.05,0,0,16.299999,934.400024,154,0.0,0.0
2018-06-30 18:45:00,0.0,0.0,19.4,58.37,3.34,350.09,930.27,0,0,16.4,934.400024,163,0.3,0.0
2018-06-30 19:00:00,0.0,0.0,19.36,57.91,3.33,348.99,930.35,0,0,16.200001,934.2999880000001,162,0.0,0.0
2018-06-30 19:15:00,0.0,0.0,19.31,57.5,3.34,347.9,930.48,0,0,16.1,934.400024,176,0.0,0.0
2018-06-30 19:30:00,0.0,0.0,19.24,57.15,3.38,347.84,930.46,0,0,16.0,934.2999880000001,172,0.0,0.0
2018-06-30 19:45:00,0.0,0.0,19.16,56.83,3.42,347.6,930.45,0,0,16.0,934.400024,168,0.0,0.0
2018-06-30 20:00:00,0.0,0.0,19.07,56.52,3.45,347.58,930.42,0,0,16.0,934.400024,166,0.0,0.0
2018-06-30 20:15:00,0.0,0.0,18.99,56.18,3.44,350.17,930.4,0,0,15.7,934.400024,167,0.0,0.0
2018-06-30 20:30:00,0.0,0.0,18.96,55.74,3.39,353.26,930.58,0,0,15.9,934.5,174,0.0,0.0
2018-06-30 20:45:00,0.0,0.0,18.96,55.29,3.35,354.38,930.86,0,0,15.6,934.599976,175,0.0,0.0
2018-06-30 21:00:00,0.0,0.0,18.93,54.9,3.34,355.17,930.89,0,0,15.5,934.599976,217,0.0,0.0
2018-06-30 21:15:00,0.45,0.01,18.9,54.56,3.32,356.57,930.81,0,0,15.7,934.599976,174,0.0,0.0
2018-06-30 21:30:00,17.51,9.14,18.99,54.08,3.22,357.67,930.65,13,0,15.6,934.599976,166,0.0,0.0
2018-06-30 21:45:00,57.3,40.14,19.37,53.21,2.99,358.3,930.49,27,11,15.6,934.7000119999999,168,0.0,0.0
2018-06-30 22:00:00,88.2,66.84,19.88,52.16,2.74,358.47,930.38,40,16,15.9,934.7999880000001,165,0.0,0.44054099999999996
2018-06-30 22:15:00,138.17,111.91,20.67,50.14,2.51,357.79,930.4,52,22,16.0,934.900024,167,0.0,0.667917
2018-06-30 22:30:00,173.06,144.17,21.42,49.07,2.2,359.45,930.41,65,27,16.299999,934.7999880000001,167,0.0,0.9521370000000001
2018-06-30 22:45:00,226.87,194.66,22.39,47.59,1.71,2.01,930.51,80,34,16.700001,934.900024,167,0.0,1.4068889999999998
2018-06-30 23:00:00,263.36,229.25,23.19,44.78,1.16,4.73,930.7,101,48,17.0,934.7999880000001,167,0.0,2.032173
2018-06-30 23:15:00,318.42,281.82,23.93,42.8,0.79,30.53,930.82,311,153,17.799999,934.900024,260,0.0,2.742723
2018-06-30 23:30:00,355.06,316.98,24.52,40.86,0.67,67.5,930.8,373,183,19.200001,934.7999880000001,308,0.0,3.5243279999999997
2018-06-30 23:45:00,409.48,369.42,25.11,39.86,0.76,110.43,930.74,440,205,21.700001,934.7000119999999,355,0.0,4.3059330000000005
2018-07-01 00:00:00,445.24,403.99,25.66,38.08,1.0,120.39,930.76,509,237,21.9,934.7000119999999,49,0.0,5.073327
2018-07-01 00:15:00,497.82,454.93,26.13,36.6,1.3,114.9,930.84,576,268,21.799999,934.7000119999999,347,0.0,5.96862
2018-07-01 00:30:00,531.97,488.09,26.59,35.53,1.7,109.97,930.87,647,303,22.799999,934.7000119999999,356,0.0,6.835491
2018-07-01 00:45:00,581.54,536.29,27.03,34.31,2.24,104.4,930.84,711,334,23.5,934.599976,7,0.0,7.6313070000000005
2018-07-01 01:00:00,613.22,567.13,27.42,33.76,2.86,99.34,930.76,778,364,24.4,934.7999880000001,335,0.0,8.398700999999999
2018-07-01 01:15:00,658.35,611.13,27.76,33.37,3.49,95.42,930.66,837,390,24.299999,934.7000119999999,72,0.3,9.09504
2018-07-01 01:30:00,686.79,638.87,28.0,33.36,4.03,93.57,930.57,892,416,24.9,934.5,344,1.7,9.748746
2018-07-01 01:45:00,726.96,678.08,28.25,33.13,4.44,93.38,930.47,948,443,26.5,934.5,30,0.0,10.37403
2018-07-01 02:00:00,751.96,702.53,28.46,32.71,4.78,93.88,930.37,998,464,26.700001,934.5,85,0.0,10.91405
2018-07-01 02:15:00,786.5,736.3,28.66,32.2,5.06,94.34,930.39,1034,447,27.1,934.400024,56,1.1,11.35459
2018-07-01 02:30:00,807.34,756.67,28.84,31.85,5.27,95.04,930.55,1046,120,27.299999,934.5,341,2.4,11.29774
2018-07-01 02:45:00,835.2,783.92,29.01,31.66,5.42,95.55,930.69,1082,118,28.299999,934.5,87,1.7,8.128692
2018-07-01 03:00:00,851.44,799.81,29.18,31.37,5.5,95.82,930.75,1061,124,28.200001,934.599976,132,0.8,11.397219999999999
2018-07-01 03:15:00,872.22,820.14,29.37,30.75,5.55,95.82,930.76,1205,150,28.5,934.5,156,0.0,12.235669999999999
2018-07-01 03:30:00,883.59,831.27,29.52,30.43,5.59,95.58,930.71,1204,197,28.700001,934.2999880000001,334,0.0,10.14665
2018-07-01 03:45:00,896.9,844.3,29.68,30.07,5.65,95.6,930.66,1260,527,29.299999,934.2999880000001,277,1.7,11.8804
2018-07-01 04:00:00,903.25,850.54,29.84,29.83,5.69,95.93,930.6,1212,537,28.700001,934.5,330,5.4,10.23192
2018-07-01 04:15:00,908.96,856.13,30.02,29.49,5.7,96.35,930.61,1143,513,29.1,934.2000119999999,38,0.7,9.23715
2018-07-01 04:30:00,910.04,857.18,30.19,29.06,5.63,97.45,930.64,1098,495,28.700001,934.400024,7,1.1,11.59618
2018-07-01 04:45:00,907.88,855.06,30.34,28.64,5.5,98.03,930.52,1226,571,29.1,934.2000119999999,13,1.7,12.29251
2018-07-01 05:00:00,903.91,851.19,30.47,28.34,5.35,98.66,930.37,1144,532,29.0,934.099976,183,1.8,13.15939
2018-07-01 05:15:00,894.04,841.53,30.58,28.18,5.2,98.54,930.18,1243,576,29.5,934.0,153,2.5,10.34561
2018-07-01 05:30:00,884.85,832.56,30.69,28.04,5.13,97.56,929.97,1132,518,29.5,933.900024,12,2.7,10.34561
2018-07-01 05:45:00,867.47,815.52,30.8,27.86,5.16,96.19,929.78,1068,493,29.6,933.7000119999999,61,3.0,12.90359
2018-07-01 06:00:00,853.48,801.83,30.9,27.64,5.28,94.7,929.52,1127,519,29.9,933.599976,260,2.7,11.86619
2018-07-01 06:15:00,828.85,777.73,30.99,27.41,5.47,93.65,929.37,1080,500,30.700001,933.400024,49,0.5,10.40245
2018-07-01 06:30:00,810.12,759.4,31.06,27.37,5.69,92.26,929.13,990,454,30.200001,933.400024,355,0.5,11.28353
2018-07-01 06:45:00,778.68,728.66,31.1,27.46,5.9,91.16,928.96,930,430,29.6,933.2999880000001,20,2.0,8.455544999999999
2018-07-01 07:00:00,755.56,706.07,31.14,27.55,6.03,90.38,928.87,902,340,29.9,933.2000119999999,281,1.9,8.341857000000001
2018-07-01 07:15:00,717.97,669.35,31.14,27.64,6.1,89.44,928.74,354,138,30.1,933.2999880000001,141,0.9,9.336627
2018-07-01 07:30:00,691.01,643.02,31.16,27.7,6.16,88.26,928.56,813,133,30.200001,933.2999880000001,93,1.2,8.967141
2018-07-01 07:45:00,647.84,600.9,31.15,27.8,6.2,87.24,928.35,747,134,30.5,932.900024,120,1.7,7.403931
2018-07-01 08:00:00,617.28,571.11,31.18,27.83,6.22,86.9,928.21,687,133,29.9,932.900024,350,1.7,8.142903
2018-07-01 08:15:00,569.27,524.33,31.18,27.8,6.25,87.14,928.0,468,209,29.700001,932.900024,68,1.3,6.650747999999999
2018-07-01 08:30:00,536.08,492.09,31.21,27.51,6.35,87.55,927.86,388,164,29.700001,932.7999880000001,359,1.0,5.059116
2018-07-01 08:45:00,484.99,442.5,31.18,27.23,6.48,88.17,927.8,272,110,29.299999,932.7000119999999,6,1.0,3.3253739999999996
2018-07-01 09:00:00,450.12,408.7,31.14,27.07,6.54,88.43,927.8,232,89,29.0,932.7999880000001,170,1.1,2.899044
2018-07-01 09:15:00,396.77,357.13,31.03,27.09,6.53,88.42,927.81,229,86,28.9,932.7000119999999,49,0.0,2.884833
2018-07-01 09:30:00,360.0,321.01,30.93,27.22,6.5,88.3,927.76,199,75,28.799999,932.599976,84,2.4,2.472714
2018-07-01 09:45:00,306.16,270.05,30.75,27.47,6.46,88.58,927.67,165,62,28.700001,932.5,348,0.6,2.032173
2018-07-01 10:00:00,269.71,235.2,30.6,27.71,6.42,89.07,927.62,110,42,28.5,932.7000119999999,161,0.4,1.293201
2018-07-01 10:15:00,215.56,183.93,30.36,28.17,6.34,89.39,927.51,107,41,28.5,932.7999880000001,199,1.0,1.236357
2018-07-01 10:30:00,179.86,150.51,30.11,28.89,6.14,89.72,927.49,88,33,28.299999,932.7000119999999,81,1.9,0.99477
2018-07-01 10:45:00,128.15,102.65,29.69,30.15,5.68,90.01,927.56,60,23,27.9,932.900024,176,0.4,0.653706
2018-07-01 11:00:00,95.07,72.82,29.15,31.96,4.96,89.51,927.7,49,19,27.299999,932.7999880000001,203,0.7,0.497385
2018-07-01 11:15:00,49.24,33.35,28.24,34.59,4.2,86.58,927.71,20,8,27.1,932.7999880000001,172,0.9,0.14211
2018-07-01 11:30:00,21.83,11.69,27.25,37.24,3.69,80.2,927.74,0,0,25.799999,932.7000119999999,202,0.9,0.0
2018-07-01 11:45:00,0.0,0.0,26.36,39.34,3.54,71.45,927.85,0,0,25.0,932.7000119999999,159,1.7,0.0
2018-07-01 12:00:00,0.0,0.0,25.79,40.87,3.66,62.67,927.98,0,0,24.700001,932.7999880000001,163,1.7,0.0
2018-07-01 12:15:00,0.0,0.0,25.39,41.95,3.92,57.59,928.06,0,0,24.799999,932.900024,171,1.4,0.0
2018-07-01 12:30:00,0.0,0.0,25.11,42.78,4.13,55.59,928.17,0,0,25.200001,932.7999880000001,157,1.7,0.0
2018-07-01 12:45:00,0.0,0.0,24.83,43.68,4.18,55.17,928.31,0,0,25.299999,933.2000119999999,147,0.4,0.0
2018-07-01 13:00:00,0.0,0.0,24.51,44.75,4.1,54.78,928.45,0,0,24.6,933.2000119999999,173,0.0,0.0
2018-07-01 13:15:00,0.0,0.0,24.31,45.57,3.96,54.68,928.61,0,0,24.1,933.400024,114,0.0,0.0
2018-07-01 13:30:00,0.0,0.0,24.12,46.41,3.82,54.31,928.83,0,0,24.0,933.5,183,0.0,0.0
2018-07-01 13:45:00,0.0,0.0,23.97,47.17,3.67,55.41,929.03,0,0,24.200001,933.7000119999999,213,0.0,0.0
2018-07-01 14:00:00,0.0,0.0,23.77,48.11,3.53,56.97,929.2,0,0,24.0,933.7999880000001,162,1.0,0.0
2018-07-01 14:15:00,0.0,0.0,23.61,48.98,3.37,58.44,929.29,0,0,24.200001,933.7999880000001,266,0.4,0.0
2018-07-01 14:30:00,0.0,0.0,23.54,49.54,3.16,57.6,929.38,0,0,23.700001,933.7999880000001,181,0.0,0.0
2018-07-01 14:45:00,0.0,0.0,23.4,50.27,2.95,51.58,929.51,0,0,22.9,933.7999880000001,179,0.0,0.0
2018-07-01 15:00:00,0.0,0.0,23.21,51.01,2.84,39.67,929.78,0,0,22.799999,933.900024,159,0.0,0.0
2018-07-01 15:15:00,0.0,0.0,22.95,51.87,2.89,25.31,930.09,0,0,22.700001,933.900024,141,0.0,0.0
2018-07-01 15:30:00,0.0,0.0,22.73,52.51,3.02,17.68,930.33,0,0,22.4,933.900024,183,0.0,0.0
2018-07-01 15:45:00,0.0,0.0,22.55,52.94,3.1,19.25,930.42,0,0,22.299999,933.900024,175,0.0,0.0
2018-07-01 16:00:00,0.0,0.0,21.28,57.62,3.26,12.07,930.22,0,0,21.799999,933.900024,147,0.0,0.0
2018-07-01 16:15:00,0.0,0.0,21.21,58.11,3.28,11.66,930.18,0,0,21.5,933.7000119999999,185,0.0,0.0
2018-07-01 16:30:00,0.0,0.0,21.09,58.77,3.31,9.34,930.12,0,0,21.299999,933.7999880000001,179,0.0,0.0
2018-07-01 16:45:00,0.0,0.0,20.98,59.41,3.3,7.25,930.07,0,0,21.1,933.599976,169,0.0,0.0
2018-07-01 17:00:00,0.0,0.0,20.79,60.32,3.24,6.2,929.84,0,0,20.799999,933.5,183,0.0,0.0
