date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power
2018-09-25 16:00:00,0.0,0.0,10.92,77.82,1.72,274.06,1016.0,0.0,0.0,14.8,1015.900024,252,0.9,0.0
2018-09-25 16:15:00,0.0,0.0,10.89,77.32,1.64,272.76,1015.93,0.0,0.0,15.1,1015.7000119999999,262,0.5,0.0
2018-09-25 16:30:00,0.0,0.0,10.85,76.89,1.62,271.8,1015.9,0.0,0.0,15.2,1015.7999880000001,264,0.9,0.0
2018-09-25 16:45:00,0.0,0.0,10.82,76.43,1.63,272.93,1015.98,0.0,0.0,15.2,1015.7000119999999,266,0.4,0.0
2018-09-25 17:00:00,0.0,0.0,10.79,75.9,1.61,277.5,1015.91,0.0,0.0,15.3,1015.599976,214,1.0,0.0
2018-09-25 17:15:00,0.0,0.0,10.75,75.46,1.56,280.79,1015.53,0.0,0.0,15.4,1015.599976,234,0.3,0.0
2018-09-25 17:30:00,0.0,0.0,10.73,74.94,1.5,285.84,1015.44,0.0,0.0,15.3,1015.7000119999999,266,0.0,0.0
2018-09-25 17:45:00,0.0,0.0,10.74,74.29,1.46,295.42,1015.54,0.0,0.0,15.2,1015.7000119999999,249,0.0,0.0
2018-09-25 18:00:00,0.0,0.0,10.74,73.7,1.48,305.44,1015.88,0.0,0.0,15.2,1015.7999880000001,273,0.0,0.0
2018-09-25 18:15:00,0.0,0.0,10.71,73.24,1.53,312.76,1015.94,0.0,0.0,15.1,1015.599976,234,0.0,0.0
2018-09-25 18:30:00,0.0,0.0,10.68,72.76,1.56,318.89,1015.97,0.0,0.0,15.1,1015.599976,301,0.0,0.0
2018-09-25 18:45:00,0.0,0.0,10.66,72.34,1.55,321.6,1016.01,0.0,0.0,15.0,1015.599976,129,0.0,0.0
2018-09-25 19:00:00,0.0,0.0,10.62,71.98,1.53,321.95,1016.02,0.0,0.0,15.0,1015.5,338,0.0,0.0
2018-09-25 19:15:00,0.0,0.0,10.59,71.67,1.5,321.6,1015.98,0.0,0.0,14.8,1015.5,156,0.0,0.0
2018-09-25 19:30:00,0.0,0.0,10.57,71.42,1.48,320.84,1016.0,0.0,0.0,14.8,1015.5,153,0.0,0.0
2018-09-25 19:45:00,0.0,0.0,10.55,71.14,1.5,321.85,1016.31,0.0,0.0,14.7,1015.400024,85,0.0,0.0
2018-09-25 20:00:00,0.0,0.0,10.51,71.02,1.55,324.45,1016.35,0.0,0.0,14.6,1015.2000119999999,170,0.0,0.0
2018-09-25 20:15:00,0.0,0.0,10.45,70.97,1.63,327.1,1016.39,0.0,0.0,14.4,1015.400024,227,0.0,0.0
2018-09-25 20:30:00,0.0,0.0,10.38,71.0,1.71,332.35,1016.31,0.0,0.0,14.3,1015.2999880000001,240,0.0,0.0
2018-09-25 20:45:00,0.0,0.0,10.3,71.09,1.78,338.99,1016.28,0.0,0.0,14.1,1015.5,164,0.0,0.0
2018-09-25 21:00:00,0.0,0.0,10.22,71.26,1.85,346.42,1016.26,0.0,0.0,14.1,1015.5,127,0.0,0.0
2018-09-25 21:15:00,0.0,0.0,10.14,71.42,1.92,353.1,1016.22,0.0,0.0,14.1,1015.599976,263,0.0,0.0
2018-09-25 21:30:00,0.0,0.0,10.02,71.87,1.99,358.14,1016.28,0.0,0.0,13.9,1015.5,230,0.0,0.0
2018-09-25 21:45:00,0.0,0.0,9.91,72.3,2.07,1.97,1016.25,0.0,0.0,13.9,1015.599976,200,0.0,0.0
2018-09-25 22:00:00,0.0,0.0,9.8,72.78,2.13,4.85,1016.27,0.0,0.0,13.6,1015.599976,250,0.0,0.0
2018-09-25 22:15:00,0.0,0.0,9.67,73.4,2.22,7.06,1016.29,0.0,1.0,13.1,1015.900024,131,0.0,0.0
2018-09-25 22:30:00,4.93,2.13,9.58,73.94,2.26,7.98,1016.35,12.0,12.0,12.8,1016.099976,55,0.0,0.02241
2018-09-25 22:45:00,21.71,14.52,9.94,72.68,2.21,7.85,1016.46,35.0,34.0,12.8,1016.2000119999999,24,0.0,0.148449
2018-09-25 23:00:00,35.58,26.17,10.41,70.93,2.01,8.2,1016.83,70.0,71.0,13.1,1016.099976,118,0.0,0.373562
2018-09-25 23:15:00,58.49,46.42,11.18,68.57,1.7,10.25,1017.15,115.0,82.0,13.5,1016.2000119999999,63,0.0,0.678339
2018-09-25 23:30:00,75.72,61.99,12.19,65.49,1.63,20.74,1017.37,161.0,108.0,14.3,1016.2000119999999,59,0.0,0.997152
2018-09-25 23:45:00,102.5,86.62,12.95,62.67,1.81,36.46,1017.58,214.0,131.0,15.2,1016.2999880000001,118,0.0,1.281915
2018-09-26 00:00:00,123.33,105.83,13.75,60.71,1.9,41.6,1017.67,270.0,156.0,15.4,1016.5,59,0.5,1.5822180000000001
2018-09-26 00:15:00,154.95,135.27,14.62,57.94,1.99,48.33,1017.69,334.0,191.0,15.9,1016.7999880000001,37,0.2,1.944291
2018-09-26 00:30:00,180.3,158.83,15.27,56.3,2.09,52.55,1017.65,395.0,222.0,16.700001,1016.7999880000001,45,0.9,2.30249
2018-09-26 00:45:00,215.46,191.84,16.02,54.63,2.06,57.28,1017.65,424.0,268.0,17.1,1016.900024,46,0.4,2.4137310000000003
2018-09-26 01:00:00,241.52,216.29,16.7,52.78,2.0,62.87,1017.66,526.0,281.0,17.700001,1016.7999880000001,36,1.2,3.127533
2018-09-26 01:15:00,274.26,247.37,17.25,51.62,1.95,69.07,1017.56,578.0,300.0,18.5,1016.7000119999999,41,0.9,3.428755
2018-09-26 01:30:00,295.42,267.5,17.8,50.66,1.88,75.78,1017.37,627.0,322.0,19.0,1016.7000119999999,5,0.8,3.689036
2018-09-26 01:45:00,320.45,291.59,18.22,50.39,1.79,86.23,1017.13,679.0,340.0,19.299999,1016.7000119999999,60,2.1,4.0284580000000005
2018-09-26 02:00:00,333.65,304.43,18.64,49.72,1.71,94.16,1016.89,724.0,359.0,20.0,1016.900024,111,0.5,4.241974
2018-09-26 02:15:00,349.28,319.79,19.01,49.59,1.67,108.97,1016.74,837.0,398.0,20.6,1016.7000119999999,133,1.0,4.6891370000000006
2018-09-26 02:30:00,354.85,325.49,19.37,48.93,1.68,118.7,1016.68,759.0,451.0,21.0,1016.7999880000001,176,1.1,4.222417
2018-09-26 02:45:00,362.06,332.88,19.75,48.39,1.77,130.31,1016.73,446.0,362.0,20.799999,1016.900024,59,1.1,2.632086
2018-09-26 03:00:00,361.92,333.15,20.09,47.91,1.92,141.95,1016.76,484.0,357.0,20.6,1016.599976,45,0.9,4.261012
2018-09-26 03:15:00,363.24,334.85,20.42,47.25,2.04,149.36,1016.77,963.0,394.0,21.1,1016.400024,188,0.8,5.1945440000000005
2018-09-26 03:30:00,360.36,332.44,20.74,46.6,2.13,155.19,1016.75,989.0,414.0,21.5,1016.2000119999999,119,2.5,5.132346
2018-09-26 03:45:00,359.1,331.53,21.05,46.05,2.25,161.06,1016.72,386.0,300.0,21.700001,1016.099976,75,2.2,3.6489089999999997
2018-09-26 04:00:00,356.63,329.34,21.34,45.59,2.41,166.86,1016.68,962.0,417.0,21.9,1016.0,123,2.4,4.8297989999999995
2018-09-26 04:15:00,353.94,326.88,21.6,45.19,2.59,171.94,1016.67,1026.0,444.0,22.0,1015.900024,59,0.8,5.2283599999999995
2018-09-26 04:30:00,348.93,322.21,21.82,44.83,2.76,176.17,1016.56,980.0,448.0,22.5,1015.7999880000001,186,0.7,5.1036269999999995
2018-09-26 04:45:00,340.63,314.38,22.01,44.54,2.9,180.16,1016.35,665.0,436.0,22.1,1015.599976,100,0.9,4.5392269999999995
2018-09-26 05:00:00,333.74,307.85,22.18,44.27,2.97,183.76,1016.03,417.0,320.0,21.9,1015.5,105,2.1,4.364202
2018-09-26 05:15:00,327.47,301.69,22.33,44.01,2.96,186.69,1015.72,1038.0,429.0,22.700001,1015.099976,84,1.9,5.113972
2018-09-26 05:30:00,327.66,301.56,22.48,43.73,2.92,189.13,1015.45,1008.0,405.0,22.299999,1014.7999880000001,147,3.9,5.036093
2018-09-26 05:45:00,326.16,299.58,22.61,43.48,2.84,191.71,1015.2,1009.0,425.0,22.5,1014.7000119999999,88,2.0,4.353629
2018-09-26 06:00:00,327.63,300.44,22.74,43.24,2.73,194.7,1014.98,967.0,413.0,22.5,1014.400024,115,3.0,4.655752
